id,Date,Product categories,ProductName,Sales,Cloud Coverage,Temperature,Wind Speed,Weather Code,Festival
1508023,2/8/2015,3,Croissant,295.7,0,21.5,8,0,0
1508033,3/8/2015,3,Croissant,281.9,0,26.0,7,0,0
1508043,4/8/2015,3,Croissant,309.2,2,26.5,15,61,0
1508053,5/8/2015,3,Croissant,339.6,2,21.8,8,21,0
1508063,6/8/2015,3,Croissant,298.5,1,27.6,6,0,0
1508073,7/8/2015,3,Croissant,323.8,4,20.0,9,63,0
1508083,8/8/2015,3,Croissant,341.5,6,19.1,10,0,0
1508093,9/8/2015,3,Croissant,287.1,0,21.0,10,0,0
1508103,10/8/2015,3,Croissant,326.2,3,22.5,8,21,0
1508113,11/8/2015,3,Croissant,281.8,4,22.1,7,0,0
1508123,12/8/2015,3,Croissant,253.3,5,19.1,9,21,0
1508133,13/8/2015,3,Croissant,276.6,0,20.8,13,0,0
1508143,14/8/2015,3,Croissant,265.3,4,24.0,14,0,0
1508153,15/8/2015,3,Croissant,275.1,7,20.9,8,61,0
1508163,16/8/2015,3,Croissant,272.4,6,21.5,10,0,0
1508173,17/8/2015,3,Croissant,225.8,7,19.4,14,61,0
1508183,18/8/2015,3,Croissant,213.5,7,19.3,13,21,0
1508193,19/8/2015,3,Croissant,253.4,3,19.6,8,5,0
1508203,20/8/2015,3,Croissant,238.0,1,20.4,8,10,0
1508213,21/8/2015,3,Croissant,279.3,1,22.9,7,0,0
1508223,22/8/2015,3,Croissant,323.7,0,23.5,12,0,0
1508233,23/8/2015,3,Croissant,251.9,0,21.6,18,0,0
1508243,24/8/2015,3,Croissant,190.5,6,20.8,8,0,0
1508253,25/8/2015,3,Croissant,230.0,6,17.8,12,21,0
1508263,26/8/2015,3,Croissant,202.0,5,22.1,9,0,0
1508273,27/8/2015,3,Croissant,189.1,6,18.1,12,61,0
1508283,28/8/2015,3,Croissant,220.4,2,19.6,11,20,0
1508293,29/8/2015,3,Croissant,260.2,4,20.1,6,0,0
1508303,30/8/2015,3,Croissant,241.3,5,19.4,10,21,0
1508313,31/8/2015,3,Croissant,189.3,3,21.9,8,65,0
1509013,1/9/2015,3,Croissant,156.5,8,17.6,12,61,0
1509023,2/9/2015,3,Croissant,178.0,5,17.0,13,21,0
1509033,3/9/2015,3,Croissant,182.6,3,17.8,8,0,0
1509043,4/9/2015,3,Croissant,171.8,7,15.6,10,61,0
1509053,5/9/2015,3,Croissant,222.9,5,14.1,20,61,0
1509063,6/9/2015,3,Croissant,165.9,5,17.0,18,0,0
1509073,7/9/2015,3,Croissant,162.2,0,17.3,12,0,0
1509083,8/9/2015,3,Croissant,137.0,2,17.5,9,0,0
1509093,9/9/2015,3,Croissant,145.4,1,16.9,10,0,0
1509103,10/9/2015,3,Croissant,160.1,1,17.6,14,0,0
1509113,11/9/2015,3,Croissant,117.7,7,15.0,12,61,0
1509123,12/9/2015,3,Croissant,256.3,5,18.5,8,0,0
1509133,13/9/2015,3,Croissant,180.7,6,18.5,5,20,0
1509143,14/9/2015,3,Croissant,114.5,7,17.6,6,63,0
1509153,15/9/2015,3,Croissant,104.0,4,13.9,10,95,0
1509163,16/9/2015,3,Croissant,139.3,7,15.3,6,61,0
1509173,17/9/2015,3,Croissant,126.9,6,18.0,12,61,0
1509183,18/9/2015,3,Croissant,130.2,5,17.3,10,0,0
1509193,19/9/2015,3,Croissant,166.1,7,15.3,7,61,0
1509203,20/9/2015,3,Croissant,163.8,3,15.6,15,21,0
1509213,21/9/2015,3,Croissant,115.8,7,13.4,6,61,0
1509223,22/9/2015,3,Croissant,125.4,7,14.3,7,61,0
1509233,23/9/2015,3,Croissant,114.7,7,14.0,5,20,0
1509243,24/9/2015,3,Croissant,111.8,3,16.0,11,0,0
1509253,25/9/2015,3,Croissant,100.2,4,14.9,8,61,0
1509263,26/9/2015,3,Croissant,167.3,4,15.3,7,21,0
1509273,27/9/2015,3,Croissant,190.4,1,15.3,8,0,0
1509283,28/9/2015,3,Croissant,119.0,2,14.6,7,0,0
1509293,29/9/2015,3,Croissant,113.6,2,15.6,9,0,0
1509303,30/9/2015,3,Croissant,112.4,0,15.4,6,0,0
1510013,1/10/2015,3,Croissant,112.9,1,14.8,9,0,0
1510023,2/10/2015,3,Croissant,106.5,2,15.4,7,10,0
1510033,3/10/2015,3,Croissant,186.6,2,14.4,9,0,0
1510043,4/10/2015,3,Croissant,182.2,6,15.6,7,45,0
1510053,5/10/2015,3,Croissant,139.5,0,16.5,5,10,0
1510063,6/10/2015,3,Croissant,191.1,7,14.9,14,10,0
1510073,7/10/2015,3,Croissant,142.6,8,13.0,7,63,0
1510083,8/10/2015,3,Croissant,137.8,7,11.9,5,10,0
1510093,9/10/2015,3,Croissant,124.5,7,11.1,7,21,0
1510103,10/10/2015,3,Croissant,234.0,1,9.8,14,0,0
1510113,11/10/2015,3,Croissant,195.7,0,10.3,13,5,0
1510123,12/10/2015,3,Croissant,161.5,0,8.6,12,5,0
1510133,13/10/2015,3,Croissant,131.7,7,7.8,10,61,0
1510143,14/10/2015,3,Croissant,149.5,7,9.0,11,61,0
1510153,15/10/2015,3,Croissant,169.7,7,10.4,16,61,0
1510163,16/10/2015,3,Croissant,174.4,7,10.0,14,61,0
1510173,17/10/2015,3,Croissant,212.2,7,10.8,9,61,0
1510183,18/10/2015,3,Croissant,146.2,8,11.1,10,61,0
1510193,19/10/2015,3,Croissant,164.8,6,9.3,7,0,0
1510203,20/10/2015,3,Croissant,174.7,7,10.3,8,20,0
1510213,21/10/2015,3,Croissant,165.8,7,11.3,7,0,0
1510223,22/10/2015,3,Croissant,151.9,7,12.3,10,61,0
1510233,23/10/2015,3,Croissant,164.8,1,13.4,15,0,0
1510243,24/10/2015,3,Croissant,217.9,8,12.4,6,0,0
1510253,25/10/2015,3,Croissant,140.9,2,12.3,15,0,0
1510263,26/10/2015,3,Croissant,152.9,0,11.4,6,0,0
1510273,27/10/2015,3,Croissant,136.7,0,10.8,10,0,0
1510283,28/10/2015,3,Croissant,125.7,1,11.3,10,5,0
1510293,29/10/2015,3,Croissant,138.9,2,10.5,4,10,0
1510303,30/10/2015,3,Croissant,114.7,7,11.4,5,10,0
1510313,31/10/2015,3,Croissant,136.9,1,11.8,9,10,0
1511013,1/11/2015,3,Croissant,131.2,4,10.8,6,10,0
1511023,2/11/2015,3,Croissant,116.5,8,9.8,5,10,0
1511033,3/11/2015,3,Croissant,85.8,7,5.1,4,45,0
1511043,4/11/2015,3,Croissant,108.4,1,8.0,4,10,0
1511053,5/11/2015,3,Croissant,104.7,6,13.4,5,61,0
1511063,6/11/2015,3,Croissant,88.9,8,13.8,6,61,0
1511073,7/11/2015,3,Croissant,140.5,7,14.6,9,61,0
1511083,8/11/2015,3,Croissant,152.6,1,13.0,12,0,0
1511093,9/11/2015,3,Croissant,106.9,5,12.0,15,21,0
1511103,10/11/2015,3,Croissant,77.3,7,15.0,18,61,0
1511113,11/11/2015,3,Croissant,89.0,8,13.6,12,61,0
1511123,12/11/2015,3,Croissant,114.2,2,13.1,17,0,0
1511133,13/11/2015,3,Croissant,90.0,4,11.8,19,21,0
1511143,14/11/2015,3,Croissant,113.1,4,8.1,14,21,0
1511153,15/11/2015,3,Croissant,119.7,7,8.5,4,61,0
1511163,16/11/2015,3,Croissant,98.6,7,12.3,12,53,0
1511173,17/11/2015,3,Croissant,72.8,7,10.8,8,21,0
1511183,18/11/2015,3,Croissant,56.1,6,10.8,19,21,0
1511193,19/11/2015,3,Croissant,69.9,7,10.1,20,61,0
1511203,20/11/2015,3,Croissant,68.2,7,7.8,9,61,0
1511213,21/11/2015,3,Croissant,94.6,7,4.5,15,63,0
1511223,22/11/2015,3,Croissant,112.9,7,2.3,18,73,0
1511233,23/11/2015,3,Croissant,80.8,4,3.1,8,0,0
1511243,24/11/2015,3,Croissant,105.1,7,3.1,14,61,0
1511253,25/11/2015,3,Croissant,82.0,7,5.1,7,61,0
1511263,26/11/2015,3,Croissant,85.9,0,5.5,7,0,0
1511273,27/11/2015,3,Croissant,83.6,7,5.3,11,0,0
1511283,28/11/2015,3,Croissant,80.9,2,6.1,11,61,0
1511293,29/11/2015,3,Croissant,114.1,7,8.3,15,63,0
1511303,30/11/2015,3,Croissant,97.4,5,5.8,18,61,0
1512013,1/12/2015,3,Croissant,81.4,6,6.8,10,21,0
1512023,2/12/2015,3,Croissant,92.9,7,10.5,9,21,0
1512033,3/12/2015,3,Croissant,71.2,8,9.1,8,61,0
1512043,4/12/2015,3,Croissant,71.3,6,9.3,17,61,0
1512053,5/12/2015,3,Croissant,88.2,6,9.0,14,61,0
1512063,6/12/2015,3,Croissant,127.2,7,10.9,19,20,0
1512073,7/12/2015,3,Croissant,61.0,6,8.3,3,0,0
1512083,8/12/2015,3,Croissant,94.0,0,10.8,8,0,0
1512093,9/12/2015,3,Croissant,86.0,3,8.8,12,21,0
1512103,10/12/2015,3,Croissant,100.9,7,6.6,13,21,0
1512113,11/12/2015,3,Croissant,82.3,5,6.1,11,63,0
1512123,12/12/2015,3,Croissant,130.4,3,6.9,10,61,0
1512133,13/12/2015,3,Croissant,150.0,1,5.3,9,0,0
1512143,14/12/2015,3,Croissant,99.2,7,3.6,6,21,0
1512153,15/12/2015,3,Croissant,97.5,7,5.5,8,61,0
1512163,16/12/2015,3,Croissant,74.2,8,6.3,7,10,0
1512173,17/12/2015,3,Croissant,85.5,7,11.9,9,53,0
1512183,18/12/2015,3,Croissant,70.4,8,10.4,15,61,0
1512193,19/12/2015,3,Croissant,84.6,6,11.4,10,0,0
1512203,20/12/2015,3,Croissant,97.4,5,12.5,9,0,0
1512213,21/12/2015,3,Croissant,97.2,7,10.3,14,21,0
1512223,22/12/2015,3,Croissant,89.3,7,11.3,17,61,0
1512233,23/12/2015,3,Croissant,103.1,6,10.4,20,61,0
1512243,24/12/2015,3,Croissant,137.0,3,8.4,11,61,0
1512273,27/12/2015,3,Croissant,139.2,7,10.9,15,61,0
1512283,28/12/2015,3,Croissant,165.7,8,4.8,11,0,0
1512293,29/12/2015,3,Croissant,163.0,7,5.1,11,0,0
1512303,30/12/2015,3,Croissant,198.5,8,5.3,9,0,0
1512313,31/12/2015,3,Croissant,208.7,7,2.0,10,61,0
1601023,2/1/2016,3,Croissant,182.7,8,0.0,16,10,0
1601033,3/1/2016,3,Croissant,164.9,7,-5.5,13,0,0
1601043,4/1/2016,3,Croissant,125.7,5,-6.0,15,10,0
1601053,5/1/2016,3,Croissant,101.2,1,-3.6,14,5,0
1601063,6/1/2016,3,Croissant,77.6,0,-3.0,12,5,0
1601073,7/1/2016,3,Croissant,89.8,7,-4.0,13,22,0
1601083,8/1/2016,3,Croissant,62.3,7,1.8,20,61,0
1601093,9/1/2016,3,Croissant,131.1,4,2.9,6,21,0
1601103,10/1/2016,3,Croissant,133.8,7,2.1,8,63,0
1601113,11/1/2016,3,Croissant,85.9,7,2.5,6,45,0
1601123,12/1/2016,3,Croissant,97.1,7,4.0,8,63,0
1601133,13/1/2016,3,Croissant,76.7,8,1.9,14,61,0
1601143,14/1/2016,3,Croissant,84.5,6,1.8,6,10,0
1601153,15/1/2016,3,Croissant,77.2,7,2.1,12,10,0
1601163,16/1/2016,3,Croissant,115.7,7,0.5,5,10,0
1601173,17/1/2016,3,Croissant,172.6,3,-1.4,9,0,0
1601183,18/1/2016,3,Croissant,75.7,6,-1.8,6,10,0
1601193,19/1/2016,3,Croissant,89.8,7,-2.5,10,73,0
1601203,20/1/2016,3,Croissant,107.3,7,-1.6,8,28,0
1601213,21/1/2016,3,Croissant,101.5,4,-4.9,5,20,0
1601223,22/1/2016,3,Croissant,65.7,1,-3.0,7,10,0
1601233,23/1/2016,3,Croissant,97.8,6,3.1,6,49,0
1601243,24/1/2016,3,Croissant,151.1,7,5.1,7,10,0
1601253,25/1/2016,3,Croissant,80.5,8,9.0,9,45,0
1601263,26/1/2016,3,Croissant,56.1,7,7.9,9,0,0
1601273,27/1/2016,3,Croissant,104.5,7,10.4,15,61,0
1601283,28/1/2016,3,Croissant,69.5,5,6.8,16,21,0
1601293,29/1/2016,3,Croissant,77.3,7,8.1,17,61,0
1601303,30/1/2016,3,Croissant,101.2,7,6.6,17,65,0
1601313,31/1/2016,3,Croissant,116.0,6,4.1,13,61,0
1602013,1/2/2016,3,Croissant,79.7,7,7.9,21,61,0
1602023,2/2/2016,3,Croissant,77.7,6,7.5,20,61,0
1602033,3/2/2016,3,Croissant,77.1,6,4.8,15,61,0
1602043,4/2/2016,3,Croissant,89.2,5,4.3,12,22,0
1602053,5/2/2016,3,Croissant,80.8,7,4.5,10,61,0
1602063,6/2/2016,3,Croissant,106.8,7,9.4,11,21,0
1602073,7/2/2016,3,Croissant,140.8,6,9.8,12,21,0
1602083,8/2/2016,3,Croissant,102.5,7,8.5,16,63,0
1602093,9/2/2016,3,Croissant,87.6,5,6.8,15,61,0
1602103,10/2/2016,3,Croissant,80.3,7,3.8,9,61,0
1602113,11/2/2016,3,Croissant,91.4,7,5.3,7,61,0
1602123,12/2/2016,3,Croissant,69.5,7,3.5,6,61,0
1602133,13/2/2016,3,Croissant,100.5,6,2.0,8,20,0
1602143,14/2/2016,3,Croissant,131.7,8,2.9,20,61,0
1602153,15/2/2016,3,Croissant,108.1,8,0.8,14,0,0
1602163,16/2/2016,3,Croissant,99.7,0,2.1,5,0,0
1602173,17/2/2016,3,Croissant,84.2,1,1.8,10,0,0
1602183,18/2/2016,3,Croissant,101.7,5,1.9,6,10,0
1602193,19/2/2016,3,Croissant,92.7,7,3.3,6,61,0
1602203,20/2/2016,3,Croissant,91.4,7,6.0,12,61,0
1602213,21/2/2016,3,Croissant,121.9,7,6.9,12,61,0
1602223,22/2/2016,3,Croissant,72.4,6,5.9,15,61,0
1602233,23/2/2016,3,Croissant,107.7,4,6.1,17,61,0
1602243,24/2/2016,3,Croissant,83.7,3,4.0,15,61,0
1602253,25/2/2016,3,Croissant,58.9,6,3.5,10,53,0
1602263,26/2/2016,3,Croissant,89.3,6,3.6,8,0,0
1602273,27/2/2016,3,Croissant,112.7,4,1.5,5,45,0
1602283,28/2/2016,3,Croissant,143.4,1,3.5,6,0,0
1602293,29/2/2016,3,Croissant,85.5,7,2.1,10,0,0
1603013,1/3/2016,3,Croissant,71.0,5,2.3,8,0,0
1603023,2/3/2016,3,Croissant,93.7,7,5.0,16,63,0
1603033,3/3/2016,3,Croissant,89.0,7,4.8,5,21,0
1603043,4/3/2016,3,Croissant,98.8,2,3.9,9,10,0
1603053,5/3/2016,3,Croissant,105.5,8,3.3,5,61,0
1603063,6/3/2016,3,Croissant,125.3,7,4.5,11,10,0
1603073,7/3/2016,3,Croissant,105.0,6,4.8,10,20,0
1603083,8/3/2016,3,Croissant,73.2,6,5.0,10,61,0
1603093,9/3/2016,3,Croissant,112.7,0,6.8,9,5,0
1603103,10/3/2016,3,Croissant,60.8,8,4.4,11,10,0
1603113,11/3/2016,3,Croissant,91.5,8,3.5,11,0,0
1603123,12/3/2016,3,Croissant,123.9,8,2.8,7,0,0
1603133,13/3/2016,3,Croissant,141.8,8,0.9,8,10,0
1603143,14/3/2016,3,Croissant,106.2,8,5.0,8,10,0
1603153,15/3/2016,3,Croissant,85.1,5,5.8,12,61,0
1603163,16/3/2016,3,Croissant,103.3,1,6.4,11,0,0
1603173,17/3/2016,3,Croissant,102.1,0,9.3,12,0,0
1603183,18/3/2016,3,Croissant,83.3,8,5.4,9,21,0
1603193,19/3/2016,3,Croissant,139.2,7,6.0,15,45,0
1603203,20/3/2016,3,Croissant,184.2,6,8.6,15,61,0
1603213,21/3/2016,3,Croissant,112.2,7,7.5,19,61,0
1603223,22/3/2016,3,Croissant,106.2,7,8.1,13,61,0
1603233,23/3/2016,3,Croissant,108.1,1,9.1,13,0,0
1603263,26/3/2016,3,Croissant,284.7,1,9.8,9,0,0
1603273,27/3/2016,3,Croissant,189.8,7,8.6,12,61,0
1603283,28/3/2016,3,Croissant,222.7,6,11.6,18,61,0
1603293,29/3/2016,3,Croissant,102.2,6,10.0,13,21,0
1603303,30/3/2016,3,Croissant,117.9,5,8.5,15,61,0
1603313,31/3/2016,3,Croissant,126.1,4,9.0,13,21,0
1604013,1/4/2016,3,Croissant,111.8,0,9.1,7,0,0
1604023,2/4/2016,3,Croissant,189.1,3,12.8,8,0,0
1604033,3/4/2016,3,Croissant,166.2,7,15.5,5,21,0
1604043,4/4/2016,3,Croissant,128.3,6,17.4,6,21,0
1604053,5/4/2016,3,Croissant,99.6,7,10.0,7,61,0
1604063,6/4/2016,3,Croissant,97.1,6,11.1,12,61,0
1604073,7/4/2016,3,Croissant,107.1,6,8.6,13,21,0
1604083,8/4/2016,3,Croissant,120.5,6,9.0,9,63,0
1604093,9/4/2016,3,Croissant,109.9,4,10.1,11,0,0
1604103,10/4/2016,3,Croissant,129.4,7,10.9,13,0,0
1604113,11/4/2016,3,Croissant,108.1,1,10.0,15,5,0
1604123,12/4/2016,3,Croissant,94.5,6,8.0,9,61,0
1604133,13/4/2016,3,Croissant,103.9,5,9.8,11,10,0
1604143,14/4/2016,3,Croissant,91.3,6,10.0,8,0,0
1604153,15/4/2016,3,Croissant,86.4,7,10.6,8,61,0
1604163,16/4/2016,3,Croissant,163.8,6,12.8,15,53,0
1604173,17/4/2016,3,Croissant,152.0,4,9.9,19,21,0
1604183,18/4/2016,3,Croissant,80.7,7,9.6,16,21,0
1604193,19/4/2016,3,Croissant,97.9,5,9.5,23,21,0
1604203,20/4/2016,3,Croissant,69.0,2,10.5,17,0,0
1604213,21/4/2016,3,Croissant,92.4,2,11.6,16,0,0
1604223,22/4/2016,3,Croissant,96.1,5,10.5,12,0,0
1604233,23/4/2016,3,Croissant,123.2,3,8.9,17,21,0
1604243,24/4/2016,3,Croissant,153.3,4,5.8,10,21,0
1604253,25/4/2016,3,Croissant,123.3,8,4.6,10,61,0
1604263,26/4/2016,3,Croissant,71.8,7,2.5,7,75,0
1604273,27/4/2016,3,Croissant,80.9,7,4.9,8,61,0
1604283,28/4/2016,3,Croissant,105.7,6,7.5,16,61,0
1604293,29/4/2016,3,Croissant,82.9,6,9.8,13,61,0
1604303,30/4/2016,3,Croissant,134.0,8,8.0,7,61,0
1605013,1/5/2016,3,Croissant,223.8,0,10.8,9,0,0
1605023,2/5/2016,3,Croissant,95.4,1,17.9,6,0,0
1605033,3/5/2016,3,Croissant,78.2,6,11.4,15,61,0
1605043,4/5/2016,3,Croissant,130.9,1,12.4,10,0,0
1605053,5/5/2016,3,Croissant,189.5,0,15.1,13,0,0
1605063,6/5/2016,3,Croissant,223.7,0,19.0,14,0,0
1605073,7/5/2016,3,Croissant,234.4,0,22.1,12,0,0
1605083,8/5/2016,3,Croissant,223.5,0,21.4,17,0,0
1605093,9/5/2016,3,Croissant,129.5,0,19.9,12,0,0
1605103,10/5/2016,3,Croissant,73.0,0,20.9,14,0,0
1605113,11/5/2016,3,Croissant,141.6,0,20.6,15,0,0
1605123,12/5/2016,3,Croissant,111.8,0,15.6,17,0,0
1605133,13/5/2016,3,Croissant,122.6,2,17.5,16,65,0
1605143,14/5/2016,3,Croissant,222.2,7,10.0,14,21,0
1605153,15/5/2016,3,Croissant,234.0,6,9.8,12,61,0
1605163,16/5/2016,3,Croissant,243.6,5,11.3,16,0,0
1605173,17/5/2016,3,Croissant,155.8,7,10.8,15,21,0
1605183,18/5/2016,3,Croissant,112.5,5,16.8,7,0,0
1605193,19/5/2016,3,Croissant,129.9,2,19.5,10,0,0
1605203,20/5/2016,3,Croissant,134.0,8,14.8,11,61,0
1605213,21/5/2016,3,Croissant,175.6,6,19.4,9,21,0
1605223,22/5/2016,3,Croissant,194.0,1,25.0,9,0,0
1605233,23/5/2016,3,Croissant,138.8,7,15.5,8,21,0
1605243,24/5/2016,3,Croissant,138.4,8,14.3,10,21,0
1605253,25/5/2016,3,Croissant,93.6,7,16.5,6,20,0
1605263,26/5/2016,3,Croissant,107.9,7,14.4,6,61,0
1605273,27/5/2016,3,Croissant,155.8,4,15.9,9,61,0
1605283,28/5/2016,3,Croissant,247.1,2,18.6,11,0,0
1605293,29/5/2016,3,Croissant,202.0,6,17.0,13,21,0
1605303,30/5/2016,3,Croissant,107.2,4,20.3,17,0,0
1605313,31/5/2016,3,Croissant,75.1,1,20.6,13,0,0
1606013,1/6/2016,3,Croissant,102.7,4,21.8,16,0,0
1606023,2/6/2016,3,Croissant,81.0,1,21.5,13,0,0
1606033,3/6/2016,3,Croissant,119.4,0,21.9,10,0,0
1606043,4/6/2016,3,Croissant,186.3,0,24.5,7,0,0
1606053,5/6/2016,3,Croissant,204.0,0,25.3,9,0,0
1606063,6/6/2016,3,Croissant,114.8,1,22.9,15,0,0
1606073,7/6/2016,3,Croissant,111.5,1,25.4,8,0,0
1606083,8/6/2016,3,Croissant,139.5,4,18.9,13,0,0
1606093,9/6/2016,3,Croissant,114.0,1,19.5,16,0,0
1606103,10/6/2016,3,Croissant,129.4,3,18.1,13,0,0
1606113,11/6/2016,3,Croissant,228.4,0,17.4,12,0,0
1606123,12/6/2016,3,Croissant,207.8,7,13.9,7,61,0
1606133,13/6/2016,3,Croissant,141.8,7,15.3,11,63,0
1606143,14/6/2016,3,Croissant,100.9,7,16.5,8,61,0
1606153,15/6/2016,3,Croissant,111.0,6,18.3,8,95,0
1606163,16/6/2016,3,Croissant,86.6,6,18.3,7,63,0
1606173,17/6/2016,3,Croissant,111.6,6,18.1,10,21,0
1606183,18/6/2016,3,Croissant,211.0,6,18.0,12,21,1
1606193,19/6/2016,3,Croissant,221.5,7,16.0,14,0,1
1606203,20/6/2016,3,Croissant,160.4,4,20.9,10,61,1
1606213,21/6/2016,3,Croissant,148.0,4,19.9,9,0,1
1606223,22/6/2016,3,Croissant,133.0,5,22.1,9,61,1
1606233,23/6/2016,3,Croissant,161.6,5,27.9,8,0,1
1606243,24/6/2016,3,Croissant,161.3,5,24.1,9,0,1
1606253,25/6/2016,3,Croissant,330.5,7,18.3,14,95,1
1606263,26/6/2016,3,Croissant,240.7,5,19.3,11,0,1
1606273,27/6/2016,3,Croissant,145.1,7,19.4,10,61,0
1606283,28/6/2016,3,Croissant,161.9,4,18.4,11,21,0
1606293,29/6/2016,3,Croissant,138.1,5,18.8,9,21,0
1606303,30/6/2016,3,Croissant,136.6,7,18.3,9,61,0
1607013,1/7/2016,3,Croissant,148.9,8,19.3,7,63,0
1607023,2/7/2016,3,Croissant,235.7,7,15.6,12,61,0
1607033,3/7/2016,3,Croissant,198.6,4,17.1,12,61,0
1607043,4/7/2016,3,Croissant,101.5,6,17.3,10,61,0
1607053,5/7/2016,3,Croissant,139.6,7,17.1,10,95,0
1607063,6/7/2016,3,Croissant,164.4,5,16.5,22,21,0
1607083,8/7/2016,3,Croissant,157.9,6,19.1,8,63,0
1607093,9/7/2016,3,Croissant,246.9,5,19.1,12,0,0
1607103,10/7/2016,3,Croissant,216.6,6,24.1,8,0,0
1607113,11/7/2016,3,Croissant,179.3,6,20.0,13,21,0
1607123,12/7/2016,3,Croissant,170.2,4,19.1,14,95,0
1607133,13/7/2016,3,Croissant,179.9,6,16.4,6,63,0
1607143,14/7/2016,3,Croissant,218.8,7,16.4,12,53,0
1607153,15/7/2016,3,Croissant,188.3,7,17.0,16,61,0
1607163,16/7/2016,3,Croissant,223.3,7,18.0,10,61,0
1607173,17/7/2016,3,Croissant,241.0,7,17.3,9,61,0
1607193,19/7/2016,3,Croissant,231.3,6,22.4,12,20,0
1607203,20/7/2016,3,Croissant,226.0,0,26.0,9,0,0
1607213,21/7/2016,3,Croissant,214.8,3,25.9,8,0,0
1607223,22/7/2016,3,Croissant,218.2,3,26.0,6,21,0
1607233,23/7/2016,3,Croissant,300.4,3,25.4,9,0,0
1607243,24/7/2016,3,Croissant,257.2,0,25.3,10,0,0
1607253,25/7/2016,3,Croissant,282.7,4,25.4,7,95,0
1607263,26/7/2016,3,Croissant,311.2,3,21.9,9,20,0
1607273,27/7/2016,3,Croissant,296.8,4,21.4,6,0,0
1607283,28/7/2016,3,Croissant,339.8,4,21.3,7,20,0
1607293,29/7/2016,3,Croissant,313.1,6,21.0,10,65,0
1607303,30/7/2016,3,Croissant,397.0,4,19.6,10,65,0
1607313,31/7/2016,3,Croissant,352.7,7,17.4,6,61,0
1608013,1/8/2016,3,Croissant,315.9,3,18.5,14,61,0
1608023,2/8/2016,3,Croissant,307.2,4,19.8,7,20,0
1608033,3/8/2016,3,Croissant,324.1,7,19.4,9,61,0
1608043,4/8/2016,3,Croissant,295.0,6,20.4,11,61,0
1608053,5/8/2016,3,Croissant,307.4,4,20.5,15,21,0
1608063,6/8/2016,3,Croissant,326.0,5,17.5,14,95,0
1608073,7/8/2016,3,Croissant,327.1,6,21.1,13,21,0
1608083,8/8/2016,3,Croissant,277.9,5,19.0,18,21,0
1608093,9/8/2016,3,Croissant,320.7,5,15.4,18,21,0
1608103,10/8/2016,3,Croissant,315.4,4,14.5,15,95,0
1608113,11/8/2016,3,Croissant,313.0,7,13.9,9,61,0
1608123,12/8/2016,3,Croissant,316.4,7,18.3,12,61,0
1608133,13/8/2016,3,Croissant,402.9,7,18.1,12,61,0
1608163,16/8/2016,3,Croissant,268.7,2,19.4,10,0,0
1608173,17/8/2016,3,Croissant,274.2,0,19.6,8,0,0
1608183,18/8/2016,3,Croissant,287.8,3,18.3,9,0,0
1608193,19/8/2016,3,Croissant,264.6,3,20.4,8,0,0
1608203,20/8/2016,3,Croissant,383.3,7,20.3,9,61,0
1608213,21/8/2016,3,Croissant,259.6,4,19.9,9,21,0
1608223,22/8/2016,3,Croissant,138.3,7,18.4,10,65,0
1608233,23/8/2016,3,Croissant,184.2,6,21.8,8,0,0
1608243,24/8/2016,3,Croissant,170.4,0,25.4,6,0,0
1608253,25/8/2016,3,Croissant,181.8,0,28.4,6,0,0
1608263,26/8/2016,3,Croissant,166.4,0,27.8,13,0,0
1608273,27/8/2016,3,Croissant,277.9,0,20.4,8,0,0
1608283,28/8/2016,3,Croissant,256.2,4,21.9,12,63,0
1608293,29/8/2016,3,Croissant,136.3,3,18.5,15,21,0
1608303,30/8/2016,3,Croissant,160.3,2,20.3,12,0,0
1608313,31/8/2016,3,Croissant,163.5,0,23.1,6,0,0
1609013,1/9/2016,3,Croissant,184.3,5,20.3,13,21,0
1609023,2/9/2016,3,Croissant,161.9,4,19.1,8,61,0
1609033,3/9/2016,3,Croissant,269.5,5,19.3,12,21,0
1609043,4/9/2016,3,Croissant,221.6,6,19.3,8,61,0
1609053,5/9/2016,3,Croissant,126.5,0,19.1,12,0,0
1609063,6/9/2016,3,Croissant,122.5,2,21.8,6,0,0
1609073,7/9/2016,3,Croissant,125.9,0,23.6,6,0,0
1609083,8/9/2016,3,Croissant,123.6,0,25.6,7,0,0
1609093,9/9/2016,3,Croissant,152.1,2,21.4,10,0,0
1609103,10/9/2016,3,Croissant,280.0,0,23.9,6,0,0
1609113,11/9/2016,3,Croissant,210.0,6,20.9,10,0,0
1609123,12/9/2016,3,Croissant,155.5,0,25.4,8,0,0
1609133,13/9/2016,3,Croissant,176.3,0,27.9,8,0,0
1609143,14/9/2016,3,Croissant,151.9,0,25.3,9,0,0
1609153,15/9/2016,3,Croissant,135.3,0,23.8,13,0,0
1609163,16/9/2016,3,Croissant,161.8,4,22.8,8,0,0
1609173,17/9/2016,3,Croissant,215.1,5,18.9,14,0,0
1609183,18/9/2016,3,Croissant,197.3,7,16.8,15,21,0
1609193,19/9/2016,3,Croissant,122.5,7,17.0,9,0,0
1609203,20/9/2016,3,Croissant,131.2,5,17.5,8,0,0
1609213,21/9/2016,3,Croissant,118.6,3,18.4,10,0,0
1609223,22/9/2016,3,Croissant,121.8,4,18.5,6,0,0
